Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,Model,Car_Age,Mileage_per_Year,log_price,is_luxury,Luxury_EngineV_Interaction
Mercedes-Benz,99000.0,sedan,0,3.0,Petrol,yes,2016,CLS 400,9,0.0,11.502875129116727,1,3.0
Mercedes-Benz,5600.0,vagon,355,2.5,Diesel,yes,1996,250,29,12.24,8.630521876723241,1,2.5
Mercedes-Benz,8500.0,sedan,388,4.3,Gas,yes,2000,S 430,25,15.52,9.047821442478408,1,4.3
BMW,24000.0,crossover,108,2.0,Diesel,yes,2012,X1,13,8.31,10.085809109330082,1,2.0
Mitsubishi,9300.0,sedan,95,2.0,Petrol,yes,2008,Lancer X,17,5.59,9.137769679141348,0,0.0
Toyota,15700.0,sedan,125,3.5,Petrol,yes,2008,Camry,17,7.35,9.6614159913364,0,0.0
Volkswagen,9600.0,sedan,106,1.6,Petrol,yes,2011,Polo,14,7.57,9.169518377455928,0,0.0
Volkswagen,21000.0,other,93,2.0,Diesel,yes,2012,Passat B7,13,7.15,9.95227771670556,0,0.0
Mercedes-Benz,3500.0,sedan,303,2.2,Diesel,no,2000,C-Class,25,12.12,8.160518247477505,1,2.2
Toyota,45500.0,crossover,65,4.0,Gas,yes,2010,FJ Cruiser,15,4.33,10.725467604939041,0,0.0
Audi,20900.0,crossover,185,4.2,Petrol,yes,2006,Q7,19,9.74,9.947504437952903,1,4.2
Mercedes-Benz,6999.0,other,168,2.3,Petrol,yes,2001,CLK 230,24,7.0,8.85352256068954,1,2.3
Mitsubishi,7999.0,sedan,112,2.0,Petrol,yes,2008,Lancer X,17,6.59,8.987071812848821,0,0.0
BMW,6500.0,sedan,1,3.0,Petrol,yes,1995,730,30,0.03,8.779557455883728,1,3.0
BMW,29500.0,sedan,230,3.0,Diesel,yes,2011,530,14,16.43,10.292145542327912,1,3.0
Renault,10300.0,van,138,2.0,Diesel,yes,2011,Trafic,14,9.86,9.239899174217728,0,0.0
Volkswagen,6000.0,other,1,2.5,Diesel,yes,1999,LT,26,0.04,8.699514748210191,0,0.0
Volkswagen,3300.0,vagon,193,1.9,Diesel,no,2003,Passat B5,22,8.77,8.101677747454572,0,0.0
Volkswagen,2400.0,vagon,320,1.9,Diesel,no,2000,Passat B5,25,12.8,7.783224016336037,0,0.0
Audi,23900.0,sedan,180,3.0,Diesel,yes,2009,A6,16,11.25,10.081633737919603,1,3.0
Volkswagen,9300.0,sedan,148,2.0,Petrol,yes,2006,Passat B6,19,7.79,9.137769679141348,0,0.0
Mitsubishi,1699.0,hatch,294,1.6,Gas,yes,1992,Lancer,33,8.91,7.4377951216719325,0,0.0
Volkswagen,34000.0,crossover,92,3.0,Diesel,yes,2012,Touareg,13,7.08,10.4341158035983,0,0.0
Toyota,14500.0,other,82,2.0,Gas,yes,2007,Rav 4,18,4.56,9.581903928408666,0,0.0
Volkswagen,10400.0,sedan,78,1.6,Petrol,yes,2012,Polo,13,6.0,9.249561085129464,0,0.0
BMW,6100.0,sedan,266,3.5,Petrol,no,1997,535,28,9.5,8.716044050161402,1,3.5
Volkswagen,7200.0,other,177,1.9,Diesel,yes,2010,Caddy,15,11.8,8.881836305004146,0,0.0
Mercedes-Benz,14000.0,other,144,2.2,Diesel,yes,2009,Vito,16,9.0,9.546812608597396,1,2.2
Mercedes-Benz,8900.0,other,213,5.0,Other,yes,1999,CL 500,26,8.19,9.093806555720231,1,5.0
BMW,22100.0,hatch,42,1.6,Petrol,yes,2013,116,12,3.5,10.003332887505843,1,1.6
Toyota,33950.0,other,65,5.7,Petrol,yes,2013,Tundra,12,5.42,10.432644132986843,0,0.0
BMW,3499.0,sedan,101,2.5,Petrol,yes,1990,525,35,2.89,8.160232492367689,1,2.5
Audi,28500.0,crossover,74,2.0,Petrol,yes,2010,Q5,15,4.93,10.257659366256743,1,2.0
BMW,8800.0,crossover,284,3.0,Diesel,no,2004,X5,21,13.52,9.082507000466299,1,3.0
Volkswagen,17200.0,other,15,1.2,Petrol,yes,2014,Golf VII,11,1.36,9.752664662801545,0,0.0
Audi,3000.0,sedan,278,2.5,Diesel,no,1999,A6,26,10.69,8.006367567650246,1,2.5
Toyota,25800.0,sedan,58,2.5,Petrol,yes,2015,Camry,10,5.8,10.158129770909708,0,0.0
Mercedes-Benz,18500.0,sedan,143,5.5,Petrol,yes,2007,S 550,18,7.94,9.825526011066415,1,5.5
Volkswagen,28793.04,van,0,1.6,Diesel,yes,2016,Caddy,9,0.0,10.267888970251276,0,0.0
BMW,42900.0,sedan,2,2.0,Petrol,yes,2016,520,9,0.22,10.666627104916108,1,2.0
Toyota,11800.0,sedan,90,1.8,Petrol,yes,2008,Avensis,17,5.29,9.375854810453756,0,0.0
Renault,7100.0,van,171,1.5,Diesel,yes,2013,Kangoo,12,14.25,8.867850063029406,0,0.0
Volkswagen,22000.0,sedan,26,1.8,Petrol,yes,2011,Passat CC,14,1.86,9.998797732340453,0,0.0
Volkswagen,2700.0,hatch,400,1.8,Gas,yes,1989,Golf II,36,11.11,7.90100705199242,0,0.0
Toyota,7000.0,other,220,1.8,Petrol,yes,2001,Celica,24,9.17,8.85366542803745,0,0.0
BMW,6499.0,other,230,3.0,Diesel,no,2002,X5,23,10.0,8.77940359789435,1,3.0
Volkswagen,15700.0,sedan,110,1.8,Petrol,yes,2011,Passat B7,14,7.86,9.6614159913364,0,0.0
Mitsubishi,8100.0,sedan,113,2.0,Petrol,yes,2007,Lancer X,18,6.28,8.99961934066053,0,0.0
Mercedes-Benz,12200.0,other,287,3.2,Petrol,yes,2000,ML 320,25,11.48,9.409191230721348,1,3.2
Renault,5400.0,sedan,96,1.4,Petrol,yes,2007,Symbol,18,5.33,8.594154232552366,0,0.0
Mercedes-Benz,5400.0,sedan,285,2.2,Diesel,no,2002,220,23,12.39,8.594154232552366,1,2.2
Volkswagen,7700.0,vagon,287,1.9,Diesel,yes,2002,Sharan,23,12.48,8.948975607841776,0,0.0
BMW,34000.0,sedan,115,5.0,Petrol,yes,2008,750,17,6.76,10.4341158035983,1,5.0
Audi,3900.0,sedan,302,1.9,Diesel,no,2002,A6,23,13.13,8.268731832117737,1,1.9
Mercedes-Benz,15000.0,sedan,240,5.0,Petrol,yes,2004,S 500,21,11.43,9.615805480084347,1,5.0
Volkswagen,8999.0,sedan,120,2.0,Petrol,yes,2008,Passat B6,17,7.06,9.104868739033948,0,0.0
Mitsubishi,6300.0,sedan,116,1.5,Petrol,yes,2008,Lancer X,17,6.82,8.748304912379623,0,0.0
Volkswagen,7999.0,van,210,1.6,Gas,yes,2004,Touran,21,10.0,8.987071812848821,0,0.0
Toyota,25200.0,crossover,128,4.0,Gas,yes,2007,Land Cruiser Prado,18,7.11,10.134599273499514,0,0.0
BMW,26999.0,sedan,131,2.0,Diesel,yes,2011,520,14,9.36,10.203555107263542,1,2.0
Audi,16000.0,sedan,180,3.0,Diesel,yes,2006,A6,19,9.47,9.680344001221918,1,3.0
Mitsubishi,9200.0,sedan,115,2.0,Petrol,yes,2008,Lancer X,17,6.76,9.126958763037132,0,0.0
Volkswagen,7000.0,van,250,2.0,Diesel,yes,2004,Caddy,21,11.9,8.85366542803745,0,0.0
Toyota,85000.0,crossover,1,4.5,Diesel,yes,2016,Land Cruiser 200,9,0.11,11.350406535472453,0,0.0
Volkswagen,3200.0,sedan,320,1.8,Gas,yes,1990,Passat B3,35,9.14,8.070906088787819,0,0.0
Renault,11000.0,hatch,127,1.5,Diesel,yes,2012,Megane,13,9.77,9.305650551780507,0,0.0
Mitsubishi,10500.0,crossover,187,2.4,Gas,yes,2008,Outlander,17,11.0,9.259130536145614,0,0.0
BMW,17500.0,sedan,102,2.0,Petrol,yes,2011,320,14,7.29,9.769956159911606,1,2.0
Renault,7200.0,vagon,224,1.5,Diesel,yes,2004,Megane,21,10.67,8.881836305004146,0,0.0
Toyota,8400.0,sedan,195,2.4,Gas,yes,2004,Camry,21,9.29,9.035986984831405,0,0.0
Volkswagen,8350.0,van,1,1.6,Diesel,yes,2011,Caddy,14,0.07,9.030016817844901,0,0.0
Audi,3200.0,vagon,244,2.0,Other,no,2006,A4,19,12.84,8.070906088787819,1,2.0
Toyota,11999.0,sedan,147,2.4,Petrol,yes,2010,Camry,15,9.8,9.392578591964389,0,0.0
Toyota,29900.0,crossover,144,4.0,Gas,yes,2008,Land Cruiser 200,17,8.47,10.305613759378778,0,0.0
BMW,11500.0,sedan,290,3.0,Diesel,yes,2001,730,24,12.08,9.350102314351341,1,3.0
Mitsubishi,13900.0,vagon,93,3.0,Gas,yes,2007,Outlander XL,18,5.17,9.539644119118783,0,0.0
Renault,5000.0,van,245,1.5,Diesel,yes,2003,Kangoo,22,11.14,8.517193191416238,0,0.0
Volkswagen,12900.0,van,127,1.6,Diesel,yes,2011,Caddy,14,9.07,9.464982590349763,0,0.0
Mercedes-Benz,8650.0,van,344,2.2,Diesel,yes,2006,Vito,19,18.11,9.065314599925925,1,2.2
Toyota,22900.0,crossover,132,2.7,Gas,yes,2012,Venza,13,10.15,10.03889218954233,0,0.0
Mercedes-Benz,13500.0,van,290,2.2,Diesel,yes,2007,Vito,18,16.11,9.51044496442652,1,2.2
Volkswagen,3300.0,sedan,250,1.9,Diesel,no,2000,Passat B5,25,10.0,8.101677747454572,0,0.0
Audi,32500.0,crossover,108,2.0,Diesel,yes,2012,Q5,13,8.31,10.388995368317829,1,2.0
Mitsubishi,13300.0,crossover,135,3.0,Petrol,yes,2009,Outlander XL,16,8.44,9.495519314209846,0,0.0
Volkswagen,2900.0,vagon,257,1.9,Diesel,no,2003,Passat B5,22,11.68,7.9724660159745655,0,0.0
Volkswagen,2900.0,sedan,315,1.6,Gas,yes,1990,Passat B3,35,9.0,7.9724660159745655,0,0.0
Mercedes-Benz,21000.0,crossover,208,3.5,Petrol,yes,2007,ML 350,18,11.56,9.95227771670556,1,3.5
Toyota,89000.0,crossover,61,4.5,Diesel,yes,2011,Land Cruiser 200,14,4.36,11.396391648714276,0,0.0
Volkswagen,23500.0,crossover,48,2.0,Diesel,yes,2012,Tiguan,13,3.69,10.06475570013225,0,0.0
Mitsubishi,4200.0,van,350,1.8,Gas,yes,1992,Space Wagon,33,10.61,8.34283980427146,0,0.0
Mercedes-Benz,70500.0,crossover,99,5.5,Petrol,yes,2009,G 55 AMG,16,6.19,11.16336798880036,1,5.5
Mercedes-Benz,124000.0,crossover,0,4.0,Petrol,yes,2016,GLS 400,9,0.0,11.728036844587175,1,4.0
Audi,39999.0,crossover,45,2.0,Diesel,yes,2014,Q3,11,4.09,10.596609732783568,1,2.0
Mercedes-Benz,1999.0,sedan,400,2.2,Diesel,no,2000,200,25,16.0,7.6004023345004,1,2.2
Mercedes-Benz,14300.0,other,175,2.2,Diesel,yes,2013,Sprinter 313,12,14.58,9.568014816247999,1,2.2
Toyota,13500.0,sedan,139,2.4,Gas,yes,2008,Camry,17,8.18,9.51044496442652,0,0.0
Toyota,13300.0,sedan,104,2.4,Petrol,yes,2007,Camry,18,5.78,9.495519314209846,0,0.0
Toyota,8200.0,hatch,82,1.3,Petrol,yes,2006,Yaris,19,4.32,9.011889433252344,0,0.0
Renault,12000.0,van,137,1.5,Diesel,yes,2012,Grand Scenic,13,10.54,9.392661928770137,0,0.0
Renault,2150.0,vagon,199,1.9,Diesel,no,2003,Laguna,22,9.05,7.673223121121708,0,0.0
Toyota,29000.0,vagon,60,2.2,Diesel,yes,2013,Rav 4,12,5.0,10.275051108968611,0,0.0
Mercedes-Benz,9500.0,van,280,2.2,Diesel,yes,2005,Vito,20,14.0,9.159047077588632,1,2.2
Volkswagen,10600.0,van,120,2.0,Diesel,yes,2007,Touran,18,6.67,9.268609280100158,0,0.0
Mercedes-Benz,12500.0,van,238,2.2,Diesel,yes,2008,Vito,17,14.0,9.433483923290392,1,2.2
Mitsubishi,10200.0,crossover,269,3.2,Diesel,yes,2002,Pajero Wagon,23,11.7,9.230142999272362,0,0.0
Mercedes-Benz,50250.0,sedan,0,2.2,Diesel,yes,2015,E-Class,10,0.0,10.824765825921322,1,2.2
Volkswagen,8900.0,van,100,1.4,Gas,yes,2009,Caddy,16,6.25,9.093806555720231,0,0.0
Mercedes-Benz,5500.0,other,220,2.2,Diesel,yes,2002,Vito,23,9.57,8.612503371220562,1,2.2
BMW,45500.0,sedan,42,2.0,Diesel,yes,2014,520,11,3.82,10.725467604939041,1,2.0
Renault,10499.0,other,146,2.0,Diesel,yes,2012,Trafic,13,11.23,9.259035293514941,0,0.0
Mercedes-Benz,99999.0,crossover,0,2.99,Diesel,yes,2016,GLE-Class,9,0.0,11.512915464920228,1,2.99
Renault,9100.0,van,166,2.0,Diesel,yes,2012,Trafic,13,12.77,9.116029692504942,0,0.0
Mercedes-Benz,24500.0,sedan,180,3.2,Diesel,yes,2008,S 320,17,10.59,10.106428396532818,1,3.2
BMW,63500.0,crossover,1,2.0,Diesel,yes,2016,X5,9,0.11,11.058795184880783,1,2.0
BMW,3600.0,sedan,221,3.0,Diesel,no,2002,530,23,9.61,8.1886891244442,1,3.0
Renault,12900.0,crossover,89,2.5,Petrol,yes,2010,Koleos,15,5.93,9.464982590349763,0,0.0
Renault,6400.0,sedan,51,1.6,Petrol,yes,2011,Logan,14,3.64,8.764053269347762,0,0.0
BMW,8800.0,sedan,287,3.0,Petrol,yes,2001,530,24,11.96,9.082507000466299,1,3.0
Renault,7199.0,sedan,104,1.5,Diesel,yes,2010,Symbol,15,6.93,8.881697406469304,0,0.0
Renault,3300.0,van,250,1.5,Diesel,yes,2005,Kangoo,20,12.5,8.101677747454572,0,0.0
Audi,2400.0,sedan,305,2.3,Gas,yes,1989,100,36,8.47,7.783224016336037,1,2.3
Volkswagen,8400.0,hatch,60,1.39,Petrol,yes,2007,Polo,18,3.33,9.035986984831405,0,0.0
Mitsubishi,7600.0,sedan,180,2.0,Gas,yes,2008,Lancer X,17,10.59,8.935903526274423,0,0.0
Renault,3800.0,van,196,1.9,Diesel,yes,1998,Kangoo,27,7.26,8.242756345714477,0,0.0
Mercedes-Benz,13100.0,sedan,160,3.7,Petrol,yes,2003,S 350,22,7.27,9.480367509189243,1,3.7
Toyota,21950.0,crossover,141,2.7,Gas,yes,2010,Venza,15,9.4,9.996522418503318,0,0.0
Renault,8800.0,van,205,1.9,Diesel,yes,2006,Trafic,19,10.79,9.082507000466299,0,0.0
Toyota,10500.0,hatch,17,1.0,Petrol,yes,2016,Yaris,9,1.89,9.259130536145614,0,0.0
Mitsubishi,24000.0,crossover,20,2.5,Diesel,yes,2013,Pajero Sport,12,1.67,10.085809109330082,0,0.0
Toyota,11800.0,sedan,189,2.4,Gas,yes,2007,Camry,18,10.5,9.375854810453756,0,0.0
Mercedes-Benz,20300.0,sedan,198,1.8,Gas,yes,2011,E-Class,14,14.14,9.918376165029878,1,1.8
Toyota,11600.0,hatch,24,1.6,Petrol,yes,2009,Auris,16,1.5,9.358760377094455,0,0.0
Mercedes-Benz,22000.0,crossover,225,3.5,Gas,yes,2007,ML 350,18,12.5,9.998797732340453,1,3.5
Mercedes-Benz,15800.0,sedan,231,3.5,Gas,yes,2005,E-Class,20,11.55,9.667765219015058,1,3.5
Mercedes-Benz,13500.0,van,97,2.2,Diesel,yes,2013,Vito,12,8.08,9.51044496442652,1,2.2
Mitsubishi,16500.0,crossover,150,3.5,Gas,yes,2008,Outlander XL,17,8.82,9.711115659888671,0,0.0
Volkswagen,40000.0,other,170,2.0,Diesel,yes,2011,Multivan,14,12.14,10.596634733096073,0,0.0
Mitsubishi,9500.0,crossover,150,2.0,Gas,yes,2007,Outlander,18,8.33,9.159047077588632,0,0.0
Renault,6300.0,van,149,1.5,Other,yes,2011,Kangoo,14,10.64,8.748304912379623,0,0.0
BMW,4999.0,sedan,256,2.5,Diesel,no,2001,525,24,10.67,8.51699317141357,1,2.5
Toyota,14990.0,crossover,280,4.2,Diesel,yes,2000,Land Cruiser 100,25,11.2,9.615138591096644,0,0.0
Audi,16400.0,vagon,152,2.0,Diesel,yes,2011,A4,14,10.86,9.70503661381229,1,2.0
Mercedes-Benz,21300.0,crossover,190,6.3,Petrol,yes,2007,ML 63 AMG,18,10.56,9.966462351697517,1,6.3
Audi,24996.0,sedan,98,3.2,Petrol,yes,2009,A5,16,6.12,10.126471091048971,1,3.2
Volkswagen,22900.0,sedan,45,2.0,Petrol,yes,2013,Jetta,12,3.75,10.03889218954233,0,0.0
Toyota,8300.0,hatch,136,1.6,Petrol,yes,2007,Corolla,18,7.56,9.02401079378469,0,0.0
Audi,12900.0,vagon,255,2.5,Diesel,yes,2005,A6 Allroad,20,12.75,9.464982590349763,1,2.5
Volkswagen,12199.0,vagon,149,2.0,Diesel,yes,2008,Passat B6,17,8.76,9.409109260148737,0,0.0
Audi,9999.0,vagon,198,2.7,Petrol,yes,2003,A6 Allroad,22,9.0,9.21024036697585,1,2.7
Mercedes-Benz,35500.0,crossover,99,5.0,Gas,yes,2005,G 63 AMG,20,4.95,10.477287975463508,1,5.0
Mitsubishi,11500.0,crossover,170,3.0,Gas,yes,2005,Pajero Sport,20,8.5,9.350102314351341,0,0.0
Mercedes-Benz,38500.0,sedan,134,3.0,Diesel,yes,2010,S 350,15,8.93,10.558413520275876,1,3.0
Mercedes-Benz,5500.0,other,250,2.2,Diesel,yes,2002,Vito,23,10.87,8.612503371220562,1,2.2
Volkswagen,9400.0,van,124,2.0,Gas,yes,2008,Caddy,17,7.29,9.148464968258095,0,0.0
Volkswagen,8400.0,van,143,1.6,Diesel,yes,2011,Caddy,14,10.21,9.035986984831405,0,0.0
Audi,2650.0,vagon,268,2.5,Diesel,no,2000,A6,25,10.72,7.882314918980268,1,2.5
Toyota,12000.0,sedan,133,2.4,Gas,yes,2008,Camry,17,7.82,9.392661928770137,0,0.0
Mercedes-Benz,7500.0,sedan,187,2.0,Gas,yes,2001,C-Class,24,7.79,8.922658299524402,1,2.0
Volkswagen,25900.0,hatch,35,2.0,Diesel,yes,2015,Golf VII,10,3.5,10.16199824768763,0,0.0
Volkswagen,7500.0,sedan,280,1.8,Other,yes,2005,Passat B5,20,14.0,8.922658299524402,0,0.0
Mercedes-Benz,35000.0,other,147,6.0,Petrol,yes,2001,S 600,24,6.12,10.46310334047155,1,6.0
Audi,6200.0,vagon,316,2.6,Gas,yes,1997,A6,28,11.29,8.732304571033183,1,2.6
Volkswagen,1550.0,sedan,161,1.8,Petrol,no,1994,Vento,31,5.19,7.346010209913293,0,0.0
Volkswagen,8999.0,vagon,161,2.0,Diesel,yes,2008,Passat B6,17,9.47,9.104868739033948,0,0.0
Mitsubishi,21000.0,crossover,29,2.0,Gas,yes,2014,ASX,11,2.64,9.95227771670556,0,0.0
Volkswagen,13500.0,hatch,48,1.4,Petrol,yes,2012,Polo,13,3.69,9.51044496442652,0,0.0
Toyota,3300.0,van,345,2.4,Diesel,yes,1992,Hiace,33,10.45,8.101677747454572,0,0.0
Mercedes-Benz,5990.0,sedan,400,2.0,Gas,yes,1998,E-Class,27,14.81,8.697846691109495,1,2.0
Mercedes-Benz,14800.0,crossover,242,2.7,Diesel,yes,2005,ML 270,20,12.1,9.602382459752207,1,2.7
Mercedes-Benz,47000.0,sedan,0,1.6,Petrol,yes,2016,C-Class,9,0.0,10.757902880692196,1,1.6
Volkswagen,7990.0,sedan,180,1.8,Gas,yes,2005,Passat B5,20,9.0,8.98594603876032,0,0.0
Volkswagen,8999.0,sedan,120,1.9,Diesel,yes,2007,Passat B6,18,6.67,9.104868739033948,0,0.0
Audi,6500.0,vagon,421,2.5,Diesel,yes,1996,A6,29,14.52,8.779557455883728,1,2.5
Toyota,14000.0,sedan,1,1.8,Petrol,yes,2008,Avensis,17,0.06,9.546812608597396,0,0.0
Audi,23500.0,crossover,116,4.2,Petrol,yes,2008,Q7,17,6.82,10.06475570013225,1,4.2
Renault,9500.0,sedan,89,1.6,Petrol,yes,2012,Fluence,13,6.85,9.159047077588632,0,0.0
Volkswagen,9000.0,van,181,1.6,Diesel,yes,2011,Caddy,14,12.93,9.104979856318357,0,0.0
Volkswagen,10650.0,sedan,65,1.6,Petrol,yes,2013,Polo,12,5.42,9.273315171137572,0,0.0
Audi,6399.0,vagon,230,2.5,Diesel,yes,1999,A6,26,8.85,8.76389700713946,1,2.5
Mitsubishi,7500.0,sedan,140,1.5,Petrol,yes,2007,Lancer X,18,7.78,8.922658299524402,0,0.0
Volkswagen,10200.0,van,105,1.6,Diesel,yes,2014,Caddy,11,9.55,9.230142999272362,0,0.0
Mercedes-Benz,3300.0,sedan,200,2.7,Diesel,no,2000,E-Class,25,8.0,8.101677747454572,1,2.7
Mercedes-Benz,8300.0,sedan,175,2.0,Petrol,yes,2001,E-Class,24,7.29,9.02401079378469,1,2.0
Volkswagen,7400.0,van,168,1.9,Diesel,yes,2005,Caddy,20,8.4,8.909235279192261,0,0.0
Toyota,28600.0,crossover,66,2.2,Diesel,yes,2013,Rav 4,12,5.5,10.261161996807944,0,0.0
Audi,2800.0,sedan,230,2.8,Petrol,yes,1997,A8,28,8.21,7.937374696163295,1,2.8
BMW,38000.0,crossover,223,3.0,Diesel,yes,2011,535,14,15.93,10.545341438708522,1,3.0
Toyota,11000.0,hatch,74,1.4,Other,yes,2010,Prius,15,4.93,9.305650551780507,0,0.0
Audi,11800.0,sedan,240,4.2,Gas,yes,2001,S8,24,10.0,9.375854810453756,1,4.2
Renault,9500.0,van,275,2.0,Diesel,yes,2008,Trafic,17,16.18,9.159047077588632,0,0.0
BMW,23700.0,crossover,117,2.0,Diesel,yes,2010,X1,15,7.8,10.073230327123223,1,2.0
Mercedes-Benz,35000.0,other,135,5.5,Petrol,yes,2008,CL 550,17,7.94,10.46310334047155,1,5.5
Volkswagen,11000.0,vagon,171,1.9,Diesel,yes,2009,Golf Variant,16,10.69,9.305650551780507,0,0.0
BMW,25800.0,crossover,205,3.0,Diesel,yes,2008,X5,17,12.06,10.158129770909708,1,3.0
Renault,13200.0,van,230,2.0,Diesel,yes,2009,Trafic,16,14.38,9.487972108574462,0,0.0
Toyota,4650.0,hatch,170,1.0,Petrol,yes,2002,Yaris,23,7.39,8.444622498581403,0,0.0
Mercedes-Benz,8300.0,van,337,2.2,Diesel,yes,2002,Vito,23,14.65,9.02401079378469,1,2.2
Mitsubishi,18900.0,crossover,106,3.8,Gas,yes,2007,Pajero Wagon,18,5.89,9.846917201047734,0,0.0
Mitsubishi,12750.0,sedan,59,2.4,Petrol,yes,2009,Galant,16,3.69,9.453286550586572,0,0.0
Mercedes-Benz,3800.0,other,107,0.6,Petrol,yes,2000,Smart,25,4.28,8.242756345714477,1,0.6
Volkswagen,11500.0,other,189,2.0,Diesel,yes,2011,Caddy,14,13.5,9.350102314351341,0,0.0
Mercedes-Benz,4600.0,van,200,2.2,Diesel,yes,2000,Vito,25,8.0,8.433811582477187,1,2.2
Renault,7899.0,van,129,1.5,Other,yes,2014,Kangoo,11,11.73,8.97449144816442,0,0.0
Mercedes-Benz,70999.0,crossover,0,2.2,Diesel,yes,2016,GLE-Class,9,0.0,11.170421071417223,1,2.2
Toyota,8800.0,sedan,300,2.4,Petrol,yes,2004,Camry,21,14.29,9.082507000466299,0,0.0
Renault,8250.0,sedan,16,1.2,Petrol,yes,2014,Logan,11,1.45,9.017968479328726,0,0.0
Toyota,21500.0,crossover,89,2.0,Petrol,yes,2012,Rav 4,13,6.85,9.975808214115753,0,0.0
Renault,2400.0,hatch,1,2.0,Petrol,no,2002,Laguna,23,0.04,7.783224016336037,0,0.0
Volkswagen,12500.0,other,160,2.5,Other,yes,2006,T5 (Transporter),19,8.42,9.433483923290392,0,0.0
Mercedes-Benz,2499.0,hatch,201,1.7,Diesel,no,2001,A 170,24,8.38,7.823645930834952,1,1.7
BMW,14990.0,sedan,135,2.5,Petrol,yes,2005,525,20,6.75,9.615138591096644,1,2.5
Mitsubishi,8260.0,sedan,65,1.5,Petrol,yes,2011,Lancer,14,4.64,9.019179866515024,0,0.0
BMW,6800.0,sedan,230,2.0,Petrol,yes,1998,520,27,8.52,8.824677891164198,1,2.0
Mitsubishi,1999.0,van,168,1.8,Petrol,no,2001,Space Star,24,7.0,7.6004023345004,0,0.0
BMW,8500.0,other,265,2.8,Gas,yes,1998,328,27,9.81,9.047821442478408,1,2.8
Toyota,24800.0,crossover,90,4.0,Petrol,yes,2008,FJ Cruiser,17,5.29,10.118598932153073,0,0.0
Mitsubishi,11800.0,crossover,120,3.0,Petrol,yes,2008,Outlander XL,17,7.06,9.375854810453756,0,0.0
Mercedes-Benz,9400.0,van,250,2.2,Diesel,yes,2005,Vito,20,12.5,9.148464968258095,1,2.2
Mercedes-Benz,14899.0,other,209,3.0,Diesel,yes,2006,E-Class,19,11.0,9.60904937558734,1,3.0
Volkswagen,15500.0,sedan,178,2.0,Diesel,no,2013,Passat B7,12,14.83,9.648595302907339,0,0.0
Renault,2200.0,van,290,2.2,Diesel,no,1999,Espace,26,11.15,7.696212639346407,0,0.0
Volkswagen,8950.0,sedan,133,1.6,Petrol,yes,2012,Polo,13,10.23,9.099408811268901,0,0.0
BMW,17800.0,vagon,159,3.0,Diesel,yes,2008,530,17,9.35,9.786953736280177,1,3.0
Audi,85555.0,sedan,40,3.0,Diesel,yes,2015,A8,10,4.0,11.35691472296607,1,3.0
Volkswagen,2000.0,sedan,300,1.3,Petrol,yes,1988,Jetta,37,8.11,7.600902459542082,0,0.0
Mercedes-Benz,20500.0,sedan,56,5.0,Other,yes,2003,SL 500 (550),22,2.55,9.9281801651265,1,5.0
Toyota,30990.0,crossover,68,2.7,Gas,yes,2012,Land Cruiser Prado,13,5.23,10.341419850781794,0,0.0
Toyota,39900.0,crossover,11,4.0,Petrol,yes,2013,Tacoma,12,0.92,10.594131602877955,0,0.0
BMW,21900.0,other,25,2.5,Petrol,yes,2007,325,18,1.39,9.994241915804592,1,2.5
Toyota,12400.0,hatch,52,1.4,Other,yes,2012,Prius,13,4.0,9.425451751593128,0,0.0
Mercedes-Benz,5000.0,other,200,2.0,Petrol,yes,1998,CLK 200,27,7.41,8.517193191416238,1,2.0
Volkswagen,3200.0,sedan,367,2.0,Petrol,yes,1991,Passat B3,34,10.79,8.070906088787819,0,0.0
BMW,6500.0,sedan,300,2.8,Gas,yes,1997,528,28,10.71,8.779557455883728,1,2.8
Mercedes-Benz,13600.0,hatch,147,2.0,Diesel,yes,2008,B 200,17,8.65,9.517825071724143,1,2.0
Audi,23500.0,crossover,245,3.0,Diesel,yes,2007,Q7,18,13.61,10.06475570013225,1,3.0
Audi,15499.0,sedan,177,2.0,Diesel,yes,2007,A6,18,9.83,9.648530784697051,1,2.0
Mercedes-Benz,12950.0,sedan,197,2.7,Diesel,yes,2002,E-Class,23,8.57,9.468851067127684,1,2.7
Toyota,23500.0,sedan,80,2.5,Gas,yes,2014,Camry,11,7.27,10.06475570013225,0,0.0
Renault,5950.0,hatch,200,1.5,Diesel,yes,2005,Megane,20,10.0,8.691146498539675,0,0.0
Mitsubishi,2900.0,hatch,300,1.8,Petrol,yes,1989,Galant,36,8.33,7.9724660159745655,0,0.0
Mercedes-Benz,5000.0,van,400,2.2,Diesel,yes,1999,Vito,26,15.38,8.517193191416238,1,2.2
Mercedes-Benz,1200.0,sedan,240,2.4,Petrol,no,1999,E-Class,26,9.23,7.090076835776092,1,2.4
Volkswagen,6500.0,sedan,190,1.9,Diesel,yes,2006,Caddy,19,10.0,8.779557455883728,0,0.0
BMW,104999.0,crossover,2,3.0,Diesel,yes,2016,X5,9,0.22,11.561706105284784,1,3.0
Renault,4650.0,van,165,1.5,Diesel,yes,2003,Kangoo,22,7.5,8.444622498581403,0,0.0
Audi,12500.0,sedan,165,2.4,Petrol,yes,2006,A6,19,8.68,9.433483923290392,1,2.4
